date,tenant_id,channel,parish,spend,impressions,clicks,conversions,revenue,roas
2026-02-19,jdic,YouTube,Westmoreland,702.01,1173,12,0,793.08,1.13
2026-02-19,jdic,YouTube,Trelawny,2324.64,3886,42,0,2626.19,1.13
2026-02-19,jdic,YouTube,St Elizabeth,8696.14,14539,160,1,9824.19,1.13
2026-02-20,jdic,YouTube,Kingston,14462.36,23613,240,2,24641.7,1.7
2026-02-20,jdic,YouTube,St Andrew,4627.07,7554,76,0,7883.83,1.7
2026-02-20,jdic,YouTube,St Catherine,7008.21,11442,116,1,11940.93,1.7
2026-02-20,jdic,YouTube,Clarendon,4662.86,7613,77,0,7944.81,1.7
2026-02-20,jdic,YouTube,Manchester,1487.98,2429,24,0,2535.29,1.7
2026-02-20,jdic,YouTube,St Ann,2281.39,3725,37,0,3887.15,1.7
2026-02-20,jdic,YouTube,St Mary,1233.03,2013,20,0,2100.9,1.7
2026-02-20,jdic,YouTube,Portland,4324.84,7061,71,0,7368.88,1.7
2026-02-20,jdic,YouTube,St Thomas,5802.3,9473,96,1,9886.25,1.7
2026-02-20,jdic,YouTube,St James,11304.69,18458,187,2,19261.5,1.7
2026-02-20,jdic,YouTube,Hanover,14763.44,24105,245,3,25154.69,1.7
2026-02-20,jdic,YouTube,Westmoreland,3633.02,5931,60,0,6190.12,1.7
2026-02-20,jdic,YouTube,Trelawny,6408.78,10464,106,1,10919.6,1.7
2026-02-20,jdic,YouTube,St Elizabeth,5101.19,8329,84,1,8691.66,1.7
2026-02-21,jdic,YouTube,Kingston,17580.16,32303,446,3,28643.13,1.63
2026-02-21,jdic,YouTube,St Andrew,7806.07,14343,198,1,12718.32,1.63
2026-02-21,jdic,YouTube,St Catherine,18459.76,33920,468,3,30076.25,1.63
2026-02-21,jdic,YouTube,Clarendon,16737.31,30755,424,3,27269.88,1.63
2026-02-21,jdic,YouTube,Manchester,1672.89,3073,42,0,2725.62,1.63
2026-02-21,jdic,YouTube,St Ann,1256.25,2308,31,0,2046.79,1.63
2026-02-21,jdic,YouTube,St Mary,915.35,1681,23,0,1491.36,1.63
2026-02-21,jdic,YouTube,Portland,724.7,1331,18,0,1180.74,1.63
2026-02-21,jdic,YouTube,St Thomas,358.84,659,9,0,584.65,1.63
2026-02-21,jdic,YouTube,St James,3557.47,6536,90,0,5796.14,1.63
2026-02-21,jdic,YouTube,Hanover,453.71,833,11,0,739.23,1.63
2026-02-21,jdic,YouTube,Westmoreland,241.42,443,6,0,393.34,1.63
2026-02-21,jdic,YouTube,Trelawny,798.91,1468,20,0,1301.65,1.63
2026-02-21,jdic,YouTube,St Elizabeth,8862.56,16285,224,1,14439.65,1.63
2026-02-22,jdic,YouTube,Kingston,2837.5,5169,58,0,3032.79,1.07
2026-02-22,jdic,YouTube,St Andrew,26899.55,49006,551,3,28750.88,1.07
2026-02-22,jdic,YouTube,St Catherine,20765.11,37830,425,2,22194.24,1.07
2026-02-22,jdic,YouTube,Clarendon,8306.52,15133,170,1,8878.2,1.07
2026-02-22,jdic,YouTube,Manchester,169.87,309,3,0,181.56,1.07
2026-02-22,jdic,YouTube,St Ann,8909.12,16230,182,1,9522.28,1.07
2026-02-22,jdic,YouTube,St Mary,5389.73,9819,110,0,5760.67,1.07
2026-02-22,jdic,YouTube,Portland,2142.69,3903,43,0,2290.16,1.07
2026-02-22,jdic,YouTube,St Thomas,343.18,625,7,0,366.79,1.07
2026-02-22,jdic,YouTube,St James,3190.71,5812,65,0,3410.31,1.07
2026-02-22,jdic,YouTube,Hanover,5933.46,10809,121,0,6341.82,1.07
2026-02-22,jdic,YouTube,Westmoreland,694.49,1265,14,0,742.29,1.07
2026-02-22,jdic,YouTube,Trelawny,2877.35,5242,58,0,3075.38,1.07
2026-02-22,jdic,YouTube,St Elizabeth,1782.0,3246,36,0,1904.64,1.07
2026-02-23,jdic,YouTube,Kingston,6364.32,10525,123,0,7966.84,1.25
2026-02-23,jdic,YouTube,St Andrew,28198.37,46636,546,4,35298.63,1.25
2026-02-23,jdic,YouTube,St Catherine,9056.92,14978,175,1,11337.43,1.25
2026-02-23,jdic,YouTube,Clarendon,2953.42,4884,57,0,3697.08,1.25
2026-02-23,jdic,YouTube,Manchester,5188.1,8580,100,0,6494.45,1.25
2026-02-23,jdic,YouTube,St Ann,785.2,1298,15,0,982.9,1.25
2026-02-23,jdic,YouTube,St Mary,6711.1,11099,129,1,8400.93,1.25
2026-02-23,jdic,YouTube,Portland,8786.78,14532,170,1,10999.27,1.25
2026-02-23,jdic,YouTube,St Thomas,17604.94,29116,341,2,22037.8,1.25
2026-02-23,jdic,YouTube,St James,1058.37,1750,20,0,1324.87,1.25
2026-02-23,jdic,YouTube,Hanover,362.94,600,7,0,454.32,1.25
2026-02-23,jdic,YouTube,Westmoreland,4578.21,7571,88,0,5730.99,1.25
2026-02-23,jdic,YouTube,Trelawny,3987.74,6595,77,0,4991.84,1.25
2026-02-23,jdic,YouTube,St Elizabeth,592.06,979,11,0,741.14,1.25
2026-02-24,jdic,YouTube,Kingston,4417.5,7834,91,0,7324.5,1.66
2026-02-24,jdic,YouTube,St Andrew,1758.37,3118,36,0,2915.48,1.66
2026-02-24,jdic,YouTube,St Catherine,5004.66,8875,103,1,8298.04,1.66
2026-02-24,jdic,YouTube,Clarendon,7061.68,12523,146,1,11708.73,1.66
2026-02-24,jdic,YouTube,Manchester,9655.61,17123,199,1,16009.63,1.66
2026-02-24,jdic,YouTube,St Ann,4666.62,8275,96,0,7737.56,1.66
2026-02-24,jdic,YouTube,St Mary,7839.06,13901,162,1,12997.67,1.66
2026-02-24,jdic,YouTube,Portland,10062.21,17844,208,2,16683.79,1.66
2026-02-24,jdic,YouTube,St Thomas,4453.63,7898,92,0,7384.41,1.66
2026-02-24,jdic,YouTube,St James,9452.81,16763,195,1,15673.38,1.66
2026-02-24,jdic,YouTube,Hanover,1889.09,3350,39,0,3132.24,1.66
2026-02-24,jdic,YouTube,Westmoreland,13534.63,24002,279,2,22441.3,1.66
2026-02-24,jdic,YouTube,Trelawny,10536.77,18685,217,2,17470.65,1.66
2026-02-24,jdic,YouTube,St Elizabeth,20805.62,36896,430,4,34497.07,1.66
2026-02-25,jdic,YouTube,Kingston,3693.63,6774,78,0,4401.79,1.19
2026-02-25,jdic,YouTube,St Andrew,23829.54,43708,504,3,28398.29,1.19
2026-02-25,jdic,YouTube,St Catherine,5283.45,9691,111,0,6296.43,1.19
2026-02-25,jdic,YouTube,Clarendon,3236.95,5937,68,0,3857.55,1.19
2026-02-25,jdic,YouTube,Manchester,2034.61,3731,43,0,2424.7,1.19
2026-02-25,jdic,YouTube,St Ann,9355.27,17159,198,1,11148.92,1.19
2026-02-25,jdic,YouTube,St Mary,7525.08,13802,159,1,8967.83,1.19
2026-02-25,jdic,YouTube,Portland,1555.28,2852,32,0,1853.47,1.19
2026-02-25,jdic,YouTube,St Thomas,10783.22,19778,228,1,12850.65,1.19
2026-02-25,jdic,YouTube,St James,20108.46,36883,425,3,23963.78,1.19
2026-02-25,jdic,YouTube,Hanover,9748.14,17880,206,1,11617.11,1.19
2026-02-25,jdic,YouTube,Westmoreland,851.5,1561,18,0,1014.76,1.19
2026-02-25,jdic,YouTube,Trelawny,14361.61,26342,304,2,17115.1,1.19
2026-02-25,jdic,YouTube,St Elizabeth,1272.52,2334,26,0,1516.5,1.19
2026-02-26,jdic,YouTube,Kingston,14857.52,26712,313,2,17606.27,1.19
2026-02-26,jdic,YouTube,St Andrew,15423.36,27729,325,2,18276.79,1.19
2026-02-26,jdic,YouTube,St Catherine,1750.75,3147,36,0,2074.65,1.19
2026-02-26,jdic,YouTube,Clarendon,2205.25,3964,46,0,2613.24,1.19
2026-02-26,jdic,YouTube,Manchester,30.71,55,0,0,36.39,1.18
2026-02-26,jdic,YouTube,St Ann,22805.75,41002,480,3,27024.98,1.19
2026-02-26,jdic,YouTube,St Mary,3044.62,5473,64,0,3607.9,1.19
2026-02-26,jdic,YouTube,Portland,9611.06,17279,202,1,11389.17,1.19
2026-02-26,jdic,YouTube,St Thomas,9196.28,16534,193,1,10897.65,1.19
2026-02-26,jdic,YouTube,St James,17839.35,32073,376,2,21139.76,1.19
2026-02-26,jdic,YouTube,Hanover,6220.27,11183,131,0,7371.06,1.19
2026-02-26,jdic,YouTube,Westmoreland,5335.69,9593,112,0,6322.83,1.19
2026-02-26,jdic,YouTube,Trelawny,6237.48,11214,131,0,7391.45,1.19
2026-02-26,jdic,YouTube,St Elizabeth,2003.38,3601,42,0,2374.02,1.19
2026-02-27,jdic,YouTube,Kingston,5673.96,9758,112,0,4991.86,0.88
2026-02-27,jdic,YouTube,St Andrew,14276.48,24553,282,1,12560.22,0.88
2026-02-27,jdic,YouTube,St Catherine,16669.26,28668,330,1,14665.35,0.88
2026-02-27,jdic,YouTube,Clarendon,12839.7,22082,254,1,11296.16,0.88
2026-02-27,jdic,YouTube,Manchester,314.85,541,6,0,277.0,0.88
2026-02-27,jdic,YouTube,St Ann,9704.76,16690,192,1,8538.09,0.88
2026-02-27,jdic,YouTube,St Mary,1660.37,2855,32,0,1460.77,0.88
2026-02-27,jdic,YouTube,Portland,1880.37,3233,37,0,1654.32,0.88
2026-02-27,jdic,YouTube,St Thomas,6085.43,10465,120,0,5353.86,0.88
2026-02-27,jdic,YouTube,St James,2978.8,5123,58,0,2620.7,0.88
2026-02-27,jdic,YouTube,Hanover,3501.59,6022,69,0,3080.64,0.88
2026-02-27,jdic,YouTube,Westmoreland,814.2,1400,16,0,716.32,0.88
2026-02-27,jdic,YouTube,Trelawny,2854.41,4909,56,0,2511.26,0.88
2026-02-27,jdic,YouTube,St Elizabeth,5452.2,9376,107,0,4796.76,0.88
2025-11-30,jdic,Google Ads,Kingston,31103.06,32316,880,6,39054.69,1.26
2025-11-30,jdic,Google Ads,St Andrew,2566.23,2666,72,0,3222.3,1.26
2025-11-30,jdic,Google Ads,St Catherine,13222.51,13738,374,2,16602.9,1.26
2025-11-30,jdic,Google Ads,Clarendon,4601.18,4780,130,0,5777.49,1.26
2025-11-30,jdic,Google Ads,Manchester,1463.9,1521,41,0,1838.15,1.26
2025-11-30,jdic,Google Ads,St Ann,7903.02,8211,223,1,9923.46,1.26
2025-11-30,jdic,Google Ads,St Mary,13389.99,13912,378,2,16813.19,1.26
2025-11-30,jdic,Google Ads,Portland,5752.84,5977,162,1,7223.58,1.26
2025-11-30,jdic,Google Ads,St Thomas,3107.11,3228,87,0,3901.46,1.26
2025-11-30,jdic,Google Ads,St James,2795.0,2904,79,0,3509.55,1.26
2025-11-30,jdic,Google Ads,Hanover,142.26,147,4,0,178.63,1.26
2025-11-30,jdic,Google Ads,Westmoreland,1163.16,1208,32,0,1460.53,1.26
2025-11-30,jdic,Google Ads,Trelawny,461.09,479,13,0,578.97,1.26
2025-11-30,jdic,Google Ads,St Elizabeth,5118.83,5318,144,0,6427.48,1.26
2025-12-01,jdic,Google Ads,Kingston,2906.04,3105,78,0,4126.84,1.42
2025-12-01,jdic,Google Ads,St Andrew,1756.38,1877,47,0,2494.22,1.42
2025-12-01,jdic,Google Ads,St Catherine,1125.83,1203,30,0,1598.78,1.42
2025-12-01,jdic,Google Ads,Clarendon,11454.0,12242,307,2,16265.69,1.42
2025-12-01,jdic,Google Ads,Manchester,12080.91,12912,324,2,17155.96,1.42
2025-12-01,jdic,Google Ads,St Ann,11525.52,12318,309,2,16367.26,1.42
2025-12-01,jdic,Google Ads,St Mary,4114.62,4397,110,0,5843.12,1.42
2025-12-01,jdic,Google Ads,Portland,10605.98,11335,284,2,15061.43,1.42
2025-12-01,jdic,Google Ads,St Thomas,6955.49,7434,186,1,9877.42,1.42
2025-12-01,jdic,Google Ads,St James,5634.27,6021,151,1,8001.16,1.42
2025-12-01,jdic,Google Ads,Hanover,5420.2,5793,145,1,7697.17,1.42
2025-12-01,jdic,Google Ads,Westmoreland,2145.91,2293,57,0,3047.38,1.42
2025-12-01,jdic,Google Ads,Trelawny,1133.64,1211,30,0,1609.88,1.42
2025-12-01,jdic,Google Ads,St Elizabeth,2753.39,2942,73,0,3910.06,1.42
2025-12-02,jdic,Google Ads,Kingston,15955.02,17604,513,4,30628.51,1.92
2025-12-02,jdic,Google Ads,St Andrew,753.83,831,24,0,1447.1,1.92
2025-12-02,jdic,Google Ads,St Catherine,14922.89,16465,480,4,28647.14,1.92
2025-12-02,jdic,Google Ads,Clarendon,2746.01,3029,88,0,5271.46,1.92
2025-12-02,jdic,Google Ads,Manchester,11735.77,12948,377,3,22528.89,1.92
2025-12-02,jdic,Google Ads,St Ann,909.63,1003,29,0,1746.19,1.92
2025-12-02,jdic,Google Ads,St Mary,8917.66,9839,287,2,17119.04,1.92
2025-12-02,jdic,Google Ads,Portland,319.25,352,10,0,612.87,1.92
2025-12-02,jdic,Google Ads,St Thomas,696.65,768,22,0,1337.34,1.92
2025-12-02,jdic,Google Ads,St James,12761.7,14080,410,3,24498.34,1.92
2025-12-02,jdic,Google Ads,Hanover,8925.18,9847,287,2,17133.48,1.92
2025-12-02,jdic,Google Ads,Westmoreland,11018.22,12156,354,3,21151.43,1.92
2025-12-02,jdic,Google Ads,Trelawny,1487.66,1641,47,0,2855.84,1.92
2025-12-02,jdic,Google Ads,St Elizabeth,5952.64,6567,191,1,11427.15,1.92
2025-12-03,jdic,Google Ads,Kingston,5497.82,5445,154,1,8391.65,1.53
2025-12-03,jdic,Google Ads,St Andrew,44630.47,44205,1253,10,68122.17,1.53
2025-12-03,jdic,Google Ads,St Catherine,3513.48,3480,98,0,5362.83,1.53
2025-12-03,jdic,Google Ads,Clarendon,1437.25,1423,40,0,2193.77,1.53
2025-12-03,jdic,Google Ads,Manchester,2669.33,2643,74,0,4074.36,1.53
2025-12-03,jdic,Google Ads,St Ann,15939.44,15787,447,3,24329.33,1.53
2025-12-03,jdic,Google Ads,St Mary,989.0,979,27,0,1509.58,1.53
2025-12-03,jdic,Google Ads,Portland,1309.74,1297,36,0,1999.14,1.53
2025-12-03,jdic,Google Ads,St Thomas,10467.81,10368,294,2,15977.64,1.53
2025-12-03,jdic,Google Ads,St James,1401.21,1387,39,0,2138.75,1.53
2025-12-03,jdic,Google Ads,Hanover,2292.5,2270,64,0,3499.18,1.53
2025-12-03,jdic,Google Ads,Westmoreland,6708.09,6644,188,1,10238.96,1.53
2025-12-03,jdic,Google Ads,Trelawny,6342.92,6282,178,1,9681.57,1.53
2025-12-03,jdic,Google Ads,St Elizabeth,5453.31,5401,153,1,8323.71,1.53
2025-12-04,jdic,Google Ads,Kingston,20943.44,22969,597,5,37599.79,1.8
2025-12-04,jdic,Google Ads,St Andrew,12126.92,13299,345,3,21771.48,1.8
2025-12-04,jdic,Google Ads,St Catherine,11181.1,12262,318,3,20073.46,1.8
2025-12-04,jdic,Google Ads,Clarendon,13693.0,15017,390,3,24583.07,1.8
2025-12-04,jdic,Google Ads,Manchester,1525.09,1672,43,0,2737.99,1.8
2025-12-04,jdic,Google Ads,St Ann,2594.12,2845,74,0,4657.23,1.8
2025-12-04,jdic,Google Ads,St Mary,4141.66,4542,118,1,7435.52,1.8
2025-12-04,jdic,Google Ads,Portland,1550.35,1700,44,0,2783.35,1.8
2025-12-04,jdic,Google Ads,St Thomas,2436.54,2672,69,0,4374.33,1.8
2025-12-04,jdic,Google Ads,St James,11347.04,12444,323,3,20371.35,1.8
2025-12-04,jdic,Google Ads,Hanover,14745.05,16171,420,4,26471.81,1.8
2025-12-04,jdic,Google Ads,Westmoreland,905.19,992,25,0,1625.09,1.8
2025-12-04,jdic,Google Ads,Trelawny,1237.13,1356,35,0,2221.02,1.8
2025-12-04,jdic,Google Ads,St Elizabeth,10346.91,11347,295,2,18575.82,1.8
2025-12-05,jdic,Google Ads,Kingston,2141.06,2354,63,0,3651.23,1.71
2025-12-05,jdic,Google Ads,St Andrew,24876.74,27352,741,6,42423.2,1.71
2025-12-05,jdic,Google Ads,St Catherine,12517.14,13763,373,3,21345.93,1.71
2025-12-05,jdic,Google Ads,Clarendon,16038.41,17634,478,4,27350.88,1.71
2025-12-05,jdic,Google Ads,Manchester,5353.62,5886,159,1,9129.71,1.71
2025-12-05,jdic,Google Ads,St Ann,4224.95,4645,125,1,7204.96,1.71
2025-12-05,jdic,Google Ads,St Mary,35.07,38,1,0,59.81,1.71
2025-12-05,jdic,Google Ads,Portland,14889.31,16371,444,4,25391.27,1.71
2025-12-05,jdic,Google Ads,St Thomas,5151.31,5664,153,1,8784.72,1.71
2025-12-05,jdic,Google Ads,St James,11578.41,12730,345,3,19745.07,1.71
2025-12-05,jdic,Google Ads,Hanover,3421.08,3761,102,0,5834.09,1.71
2025-12-05,jdic,Google Ads,Westmoreland,1231.37,1353,36,0,2099.91,1.71
2025-12-05,jdic,Google Ads,Trelawny,206.04,226,6,0,351.37,1.71
2025-12-05,jdic,Google Ads,St Elizabeth,9231.53,10150,275,2,15742.87,1.71
2025-12-06,jdic,Google Ads,Kingston,1669.7,1747,43,0,2522.73,1.51
2025-12-06,jdic,Google Ads,St Andrew,31057.87,32507,817,7,46925.02,1.51
2025-12-06,jdic,Google Ads,St Catherine,437.48,457,11,0,660.98,1.51
2025-12-06,jdic,Google Ads,Clarendon,2807.86,2938,73,0,4242.37,1.51
2025-12-06,jdic,Google Ads,Manchester,2196.64,2299,57,0,3318.88,1.51
2025-12-06,jdic,Google Ads,St Ann,2176.57,2278,57,0,3288.55,1.51
2025-12-06,jdic,Google Ads,St Mary,953.67,998,25,0,1440.88,1.51
2025-12-06,jdic,Google Ads,Portland,15555.24,16281,409,3,23502.25,1.51
2025-12-06,jdic,Google Ads,St Thomas,16402.77,17168,431,3,24782.78,1.51
2025-12-06,jdic,Google Ads,St James,9296.06,9729,244,2,14045.32,1.51
2025-12-06,jdic,Google Ads,Hanover,335.08,350,8,0,506.26,1.51
2025-12-06,jdic,Google Ads,Westmoreland,2873.18,3007,75,0,4341.05,1.51
2025-12-06,jdic,Google Ads,Trelawny,40.4,42,1,0,61.04,1.51
2025-12-06,jdic,Google Ads,St Elizabeth,17593.75,18414,463,4,26582.21,1.51
2025-12-07,jdic,Google Ads,Kingston,9434.95,10579,274,2,12809.4,1.36
2025-12-07,jdic,Google Ads,St Andrew,11407.65,12791,332,2,15487.65,1.36
2025-12-07,jdic,Google Ads,St Catherine,13672.92,15331,398,2,18563.1,1.36
2025-12-07,jdic,Google Ads,Clarendon,651.17,730,18,0,884.06,1.36
2025-12-07,jdic,Google Ads,Manchester,1649.51,1849,48,0,2239.47,1.36
2025-12-07,jdic,Google Ads,St Ann,5034.37,5644,146,1,6834.93,1.36
2025-12-07,jdic,Google Ads,St Mary,14281.22,16013,416,3,19388.96,1.36
2025-12-07,jdic,Google Ads,Portland,2684.32,3009,78,0,3644.37,1.36
2025-12-07,jdic,Google Ads,St Thomas,8070.76,9049,235,1,10957.3,1.36
2025-12-07,jdic,Google Ads,St James,6789.17,7612,197,1,9217.35,1.36
2025-12-07,jdic,Google Ads,Hanover,1302.4,1460,37,0,1768.21,1.36
2025-12-07,jdic,Google Ads,Westmoreland,937.17,1050,27,0,1272.36,1.36
2025-12-07,jdic,Google Ads,Trelawny,1312.74,1471,38,0,1782.25,1.36
2025-12-07,jdic,Google Ads,St Elizabeth,1503.09,1685,43,0,2040.67,1.36
2025-12-08,jdic,Google Ads,Kingston,4957.71,5564,150,1,7855.87,1.58
2025-12-08,jdic,Google Ads,St Andrew,8955.53,10051,271,2,14190.72,1.58
2025-12-08,jdic,Google Ads,St Catherine,6689.01,7507,202,1,10599.25,1.58
2025-12-08,jdic,Google Ads,Clarendon,566.75,636,17,0,898.07,1.58
2025-12-08,jdic,Google Ads,Manchester,4190.86,4703,126,1,6640.74,1.58
2025-12-08,jdic,Google Ads,St Ann,196.5,220,5,0,311.36,1.58
2025-12-08,jdic,Google Ads,St Mary,1180.64,1325,35,0,1870.82,1.58
2025-12-08,jdic,Google Ads,Portland,4510.88,5063,136,1,7147.83,1.58
2025-12-08,jdic,Google Ads,St Thomas,207.09,232,6,0,328.14,1.58
2025-12-08,jdic,Google Ads,St James,9266.38,10400,280,2,14683.29,1.58
2025-12-08,jdic,Google Ads,Hanover,3150.41,3536,95,0,4992.06,1.58
2025-12-08,jdic,Google Ads,Westmoreland,6111.93,6860,184,1,9684.82,1.58
2025-12-08,jdic,Google Ads,Trelawny,1275.02,1431,38,0,2020.36,1.58
2025-12-08,jdic,Google Ads,St Elizabeth,30461.52,34190,921,7,48268.63,1.58
2025-12-09,jdic,Google Ads,Kingston,2094.0,2258,60,0,4171.48,1.99
2025-12-09,jdic,Google Ads,St Andrew,3056.16,3296,89,0,6088.22,1.99
2025-12-09,jdic,Google Ads,St Catherine,21481.6,23168,625,6,42793.84,1.99
2025-12-09,jdic,Google Ads,Clarendon,6559.82,7075,191,2,13067.92,1.99
2025-12-09,jdic,Google Ads,Manchester,10385.28,11200,302,3,20688.69,1.99
2025-12-09,jdic,Google Ads,St Ann,5050.96,5447,147,1,10062.1,1.99
2025-12-09,jdic,Google Ads,St Mary,1002.08,1080,29,0,1996.27,1.99
2025-12-09,jdic,Google Ads,Portland,18143.49,19568,528,5,36143.93,1.99
2025-12-09,jdic,Google Ads,St Thomas,443.05,477,12,0,882.6,1.99
2025-12-09,jdic,Google Ads,St James,1839.62,1984,53,0,3664.73,1.99
2025-12-09,jdic,Google Ads,Hanover,8275.25,8925,241,2,16485.25,1.99
2025-12-09,jdic,Google Ads,Westmoreland,1404.19,1514,40,0,2797.3,1.99
2025-12-09,jdic,Google Ads,Trelawny,70.33,75,2,0,140.11,1.99
2025-12-09,jdic,Google Ads,St Elizabeth,9634.37,10391,280,3,19192.78,1.99
2025-12-10,jdic,Google Ads,Kingston,7780.01,8763,216,2,14193.97,1.82
2025-12-10,jdic,Google Ads,St Andrew,6357.52,7161,176,1,11598.75,1.82
2025-12-10,jdic,Google Ads,St Catherine,12138.64,13673,337,3,22145.92,1.82
2025-12-10,jdic,Google Ads,Clarendon,22565.07,25418,627,6,41168.04,1.82
2025-12-10,jdic,Google Ads,Manchester,7640.2,8606,212,2,13938.89,1.82
2025-12-10,jdic,Google Ads,St Ann,489.93,551,13,0,893.83,1.82
2025-12-10,jdic,Google Ads,St Mary,6980.5,7863,194,2,12735.33,1.82
2025-12-10,jdic,Google Ads,Portland,1316.77,1483,36,0,2402.33,1.82
2025-12-10,jdic,Google Ads,St Thomas,2305.48,2596,64,0,4206.15,1.82
2025-12-10,jdic,Google Ads,St James,25116.17,28291,698,7,45822.32,1.82
2025-12-10,jdic,Google Ads,Hanover,14.01,15,0,0,25.57,1.83
2025-12-10,jdic,Google Ads,Westmoreland,25.56,28,0,0,46.63,1.82
2025-12-10,jdic,Google Ads,Trelawny,8465.33,9535,235,2,15444.27,1.82
2025-12-10,jdic,Google Ads,St Elizabeth,3226.13,3634,89,0,5885.81,1.82
2025-12-11,jdic,Google Ads,Kingston,31426.12,33164,880,9,57636.72,1.83
2025-12-11,jdic,Google Ads,St Andrew,9309.05,9824,260,2,17073.17,1.83
2025-12-11,jdic,Google Ads,St Catherine,10744.46,11338,301,3,19705.76,1.83
2025-12-11,jdic,Google Ads,Clarendon,3779.43,3988,105,1,6931.63,1.83
2025-12-11,jdic,Google Ads,Manchester,11735.07,12384,328,3,21522.57,1.83
2025-12-11,jdic,Google Ads,St Ann,2555.9,2697,71,0,4687.62,1.83
2025-12-11,jdic,Google Ads,St Mary,1579.73,1667,44,0,2897.28,1.83
2025-12-11,jdic,Google Ads,Portland,1651.36,1742,46,0,3028.66,1.83
2025-12-11,jdic,Google Ads,St Thomas,9123.05,9627,255,2,16732.02,1.83
2025-12-11,jdic,Google Ads,St James,7567.48,7986,212,2,13879.05,1.83
2025-12-11,jdic,Google Ads,Hanover,3623.36,3823,101,1,6645.39,1.83
2025-12-11,jdic,Google Ads,Westmoreland,11942.41,12603,334,3,21902.84,1.83
2025-12-11,jdic,Google Ads,Trelawny,243.52,256,6,0,446.62,1.83
2025-12-11,jdic,Google Ads,St Elizabeth,70.19,74,1,0,128.74,1.83
2025-12-12,jdic,Google Ads,Kingston,5843.98,5892,143,1,8413.66,1.44
2025-12-12,jdic,Google Ads,St Andrew,7486.64,7549,183,1,10778.62,1.44
2025-12-12,jdic,Google Ads,St Catherine,34990.83,35282,859,8,50376.81,1.44
2025-12-12,jdic,Google Ads,Clarendon,5115.09,5157,125,1,7364.27,1.44
2025-12-12,jdic,Google Ads,Manchester,214.74,216,5,0,309.16,1.44
2025-12-12,jdic,Google Ads,St Ann,16307.51,16443,400,3,23478.17,1.44
2025-12-12,jdic,Google Ads,St Mary,3370.48,3398,82,0,4852.52,1.44
2025-12-12,jdic,Google Ads,Portland,1513.83,1526,37,0,2179.49,1.44
2025-12-12,jdic,Google Ads,St Thomas,1176.09,1185,28,0,1693.23,1.44
2025-12-12,jdic,Google Ads,St James,1808.48,1823,44,0,2603.7,1.44
2025-12-12,jdic,Google Ads,Hanover,23961.65,24161,588,5,34497.94,1.44
2025-12-12,jdic,Google Ads,Westmoreland,4316.97,4352,106,0,6215.2,1.44
2025-12-12,jdic,Google Ads,Trelawny,335.68,338,8,0,483.28,1.44
2025-12-12,jdic,Google Ads,St Elizabeth,10631.87,10720,261,2,15306.86,1.44
2025-12-13,jdic,Google Ads,Kingston,3358.5,3603,101,0,4806.95,1.43
2025-12-13,jdic,Google Ads,St Andrew,1988.33,2133,59,0,2845.85,1.43
2025-12-13,jdic,Google Ads,St Catherine,41502.38,44534,1248,9,59401.41,1.43
2025-12-13,jdic,Google Ads,Clarendon,3824.92,4104,115,0,5474.51,1.43
2025-12-13,jdic,Google Ads,Manchester,2665.8,2860,80,0,3815.5,1.43
2025-12-13,jdic,Google Ads,St Ann,1931.56,2072,58,0,2764.59,1.43
2025-12-13,jdic,Google Ads,St Mary,5983.87,6420,180,1,8564.58,1.43
2025-12-13,jdic,Google Ads,Portland,3782.33,4058,113,0,5413.57,1.43
2025-12-13,jdic,Google Ads,St Thomas,4393.99,4714,132,0,6289.01,1.43
2025-12-13,jdic,Google Ads,St James,6217.48,6671,187,1,8898.94,1.43
2025-12-13,jdic,Google Ads,Hanover,5150.62,5526,154,1,7371.97,1.43
2025-12-13,jdic,Google Ads,Westmoreland,4606.28,4942,138,1,6592.87,1.43
2025-12-13,jdic,Google Ads,Trelawny,17.75,19,0,0,25.41,1.43
2025-12-13,jdic,Google Ads,St Elizabeth,288.9,310,8,0,413.49,1.43
2025-12-14,jdic,Google Ads,Kingston,5194.84,5958,154,1,8683.55,1.67
2025-12-14,jdic,Google Ads,St Andrew,14736.76,16902,438,3,24633.58,1.67
2025-12-14,jdic,Google Ads,St Catherine,6647.65,7624,197,1,11112.04,1.67
2025-12-14,jdic,Google Ads,Clarendon,2478.63,2842,73,0,4143.22,1.67
2025-12-14,jdic,Google Ads,Manchester,2857.54,3277,85,0,4776.59,1.67
2025-12-14,jdic,Google Ads,St Ann,4493.88,5154,133,1,7511.86,1.67
2025-12-14,jdic,Google Ads,St Mary,309.48,354,9,0,517.32,1.67
2025-12-14,jdic,Google Ads,Portland,70.94,81,2,0,118.57,1.67
2025-12-14,jdic,Google Ads,St Thomas,2984.31,3422,88,0,4988.5,1.67
2025-12-14,jdic,Google Ads,St James,3032.65,3478,90,0,5069.3,1.67
2025-12-14,jdic,Google Ads,Hanover,17072.75,19581,508,4,28538.37,1.67
2025-12-14,jdic,Google Ads,Westmoreland,1786.53,2049,53,0,2986.32,1.67
2025-12-14,jdic,Google Ads,Trelawny,1103.94,1266,32,0,1845.32,1.67
2025-12-14,jdic,Google Ads,St Elizabeth,9788.0,11226,291,2,16361.37,1.67
2025-12-15,jdic,Google Ads,Kingston,18417.26,19425,525,3,23666.6,1.29
